,job_label,skills,file_label
103,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""AutoCAD"",
      ""score"": 100
    },
    {
      ""skill"": ""EPLAN"",
      ""score"": 80
    },
    {
      ""skill"": ""SAP-ERP"",
      ""score"": 20
    },
    {
      ""skill"": ""Project Management"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical Design Engineering"",
      ""score"": 80
    },
    {
      ""skill"": ""Sales and Marketing"",
      ""score"": 20
    },
    {
      ""skill"": ""English Fluency"",
      ""score"": 20
    },
    {
      ""skill"": ""International Standards Knowledge (ISO, ATEX, NFPA, IEC, NEC)"",
      ""score"": 80
    },
    {
      ""skill"": ""Operation & Maintenance of Electrical Drives and Switchyard"",
      ""score"": 20
    }
  ]
}",none
104,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Microsoft office and excel, power point"",
      ""score"": 80
    },
    {
      ""skill"": ""Nuclear biological Chemical Defence and Damage Control including Fire fighting"",
      ""score"": 100
    },
    {
      ""skill"": ""Leadership"",
      ""score"": 80
    },
    {
      ""skill"": ""Management"",
      ""score"": 80
    },
    {
      ""skill"": ""Advance Fire Fighting including Industrial Safety"",
      ""score"": 100
    }
  ]
}",none
105,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Troubleshooting and Maintenance of Electrical Equipment"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical and Mechanical Maintenance"",
      ""score"": 80
    },
    {
      ""skill"": ""Handling HT Vacuum & SF6 Circuit Breaker, Transformer Up to 5000 KVA"",
      ""score"": 80
    },
    {
      ""skill"": ""Basic knowledge of PLC/SCADA Operation"",
      ""score"": 20
    },
    {
      ""skill"": ""Motor Testing Both HT & LT Up to 450 KW"",
      ""score"": 80
    },
    {
      ""skill"": ""Monitoring and Controlling the 110V Control Panel and Relays Panel"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical Safety"",
      ""score"": 80
    }
  ]
}",none
106,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Troubleshooting and Maintenance of Electrical Equipment"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical and Mechanical Maintenance"",
      ""score"": 80
    },
    {
      ""skill"": ""Handling HT Vacuum & SF6 Circuit Breaker, Transformer Up to 5000 KVA"",
      ""score"": 100
    },
    {
      ""skill"": ""Basic knowledge of PLC/SCADA Operation"",
      ""score"": 20
    },
    {
      ""skill"": ""Motor Testing Both HT & LT Up to 450 KW"",
      ""score"": 80
    },
    {
      ""skill"": ""Monitoring and Controlling the 110V Control Panel and Relays Panel"",
      ""score"": 80
    },
    {
      ""skill"": ""Maintenance of MCC and PCC Panel"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical Safety"",
      ""score"": 80
    }
  ]
}",none
107,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Problem solving"",
      ""score"": 80
    },
    {
      ""skill"": ""Coordinating"",
      ""score"": 80
    },
    {
      ""skill"": ""Analyzing"",
      ""score"": 80
    },
    {
      ""skill"": ""Communication"",
      ""score"": 80
    },
    {
      ""skill"": ""Interpersonal"",
      ""score"": 80
    },
    {
      ""skill"": ""Learning"",
      ""score"": 80
    },
    {
      ""skill"": ""Organizing"",
      ""score"": 80
    },
    {
      ""skill"": ""Project management"",
      ""score"": 80
    },
    {
      ""skill"": ""Time management"",
      ""score"": 80
    },
    {
      ""skill"": ""People management"",
      ""score"": 80
    },
    {
      ""skill"": ""Problem solving"",
      ""score"": 80
    },
    {
      ""skill"": ""Coordination"",
      ""score"": 80
    },
    {
      ""skill"": ""Analysis"",
      ""score"": 80
    },
    {
      ""skill"": ""Communication"",
      ""score"": 80
    },
    {
      ""skill"": ""Interpersonal"",
      ""score"": 80
    },
    {
      ""skill"": ""Learning"",
      ""score"": 80
    },
    {
      ""skill"": ""Organizing"",
      ""score"": 80
    },
    {
      ""skill"": ""Stress management"",
      ""score"": 80
    },
    {
      ""skill"": ""Managing multiple tasks"",
      ""score"": 80
    },
    {
      ""skill"": ""People management"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical engineering"",
      ""score"": 100
    },
    {
      ""skill"": ""Problem solving"",
      ""score"": 80
    },
    {
      ""skill"": ""Coordination"",
      ""score"": 80
    },
    {
      ""skill"": ""Analysis"",
      ""score"": 80
    },
    {
      ""skill"": ""Communication"",
      ""score"": 80
    },
    {
      ""skill"": ""Interpersonal"",
      ""score"": 80
    },
    {
      ""skill"": ""Learning"",
      ""score"": 80
    },
    {
      ""skill"": ""Organizing"",
      ""score"": 80
    },
    {
      ""skill"": ""Project management"",
      ""score"": 80
    },
    {
      ""skill"": ""Time management"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical engineering"",
      ""score"": 100
    },
    {
      ""skill"": ""Project management"",
      ""score"": 80
    },
    {
      ""skill"": ""Automation engineering"",
      ""score"": 100
    },
    {
      ""skill"": ""Technical documentation"",
      ""score"": 80
    },
    {
      ""skill"": ""Cost estimating"",
      ""score"": 80
    },
    {
      ""skill"": ""Vendor communication"",
      ""score"": 80
    },
    {
      ""skill"": ""Power distribution"",
      ""score"": 80
    },
    {
      ""skill"": ""Panel installation"",
      ""score"": 80
    },
    {
      ""skill"": ""Commissioning"",
      ""score"": 80
    },
    {
      ""skill"": ""PLC programming"",
      ""score"": 80
    },
    {
      ""skill"": ""Field instrument installation"",
      ""score"": 80
    },
    {
      ""skill"": ""Maintenance and troubleshooting"",
      ""score"": 80
    },
    {
      ""skill"": ""Mechanical maintenance"",
      ""score"": 80
    },
    {
      ""skill"": ""Maintenance planning"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical maintenance"",
      ""score"": 80
    },
    {
      ""skill"": ""Power system equipment management"",
      ""score"": 80
    }
  ]
}",none
108,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""AutoCAD"",
      ""score"": 100
    },
    {
      ""skill"": ""EPLAN"",
      ""score"": 80
    },
    {
      ""skill"": ""SAP-ERP"",
      ""score"": 0
    },
    {
      ""skill"": ""Multi-Tasking"",
      ""score"": 80
    },
    {
      ""skill"": ""Project Engineering"",
      ""score"": 80
    },
    {
      ""skill"": ""Interpersonal Skills"",
      ""score"": 80
    },
    {
      ""skill"": ""English Fluency"",
      ""score"": 80
    },
    {
      ""skill"": ""ISO Standards"",
      ""score"": 80
    },
    {
      ""skill"": ""ATEX Standards"",
      ""score"": 80
    },
    {
      ""skill"": ""NFPA Standards"",
      ""score"": 80
    },
    {
      ""skill"": ""IEC Standards"",
      ""score"": 80
    },
    {
      ""skill"": ""NEC Standards"",
      ""score"": 80
    }
  ]
}",none
109,Electrical Engineering,"{
  ""skills"": [
    {""skill"": ""Multi-Tasking"", ""score"": 80},
    {""skill"": ""Project Management"", ""score"": 80},
    {""skill"": ""AutoCAD"", ""score"": 100},
    {""skill"": ""EPLAN"", ""score"": 100},
    {""skill"": ""Enterprise Resource Planning (ERP)"", ""score"": 80},
    {""skill"": ""Electrical Engineering Design"", ""score"": 80},
    {""skill"": ""International Standards and Rules Knowledge"", ""score"": 80},
    {""skill"": ""Fluent in English"", ""score"": 80},
    {""skill"": ""Interpersonal Skills"", ""score"": 80}
  ]
}",none
110,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Maintenance of Electrical Equipment"",
      ""score"": 80
    },
    {
      ""skill"": ""Troubleshooting"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical and Mechanical Maintenance"",
      ""score"": 80
    },
    {
      ""skill"": ""Handling HT Vacuum & SF6 Circuit Breaker"",
      ""score"": 80
    },
    {
      ""skill"": ""Maintenance of STP and WTP Plant"",
      ""score"": 80
    },
    {
      ""skill"": ""Basic knowledge of PLC/SCADA Operation"",
      ""score"": 80
    },
    {
      ""skill"": ""Trouble shooting of Switchgear and Control Panel"",
      ""score"": 80
    },
    {
      ""skill"": ""Motor Testing Both HT & LT Up to 450 KW"",
      ""score"": 80
    },
    {
      ""skill"": ""Monitoring and Correcting Power Factor"",
      ""score"": 80
    },
    {
      ""skill"": ""Service and Maintenance of Up to 55 KW Submersible Pump"",
      ""score"": 80
    },
    {
      ""skill"": ""Maintenance of MCC and PCC Panel"",
      ""score"": 80
    },
    {
      ""skill"": ""Operational Maintenance"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical Safety Knowledge"",
      ""score"": 80
    },
    {
      ""skill"": ""Familiarity with Safety Equipment and Tools"",
      ""score"": 80
    },
    {
      ""skill"": ""Lockout, Tag out Procedure"",
      ""score"": 80
    },
    {
      ""skill"": ""Proper Usage of Protective Equipment"",
      ""score"": 80
    },
    {
      ""skill"": ""Work Permit Line Clearance"",
      ""score"": 80
    }
  ]
}",none
111,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Electrical Machine"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical wiring"",
      ""score"": 80
    },
    {
      ""skill"": ""Solar power Plant"",
      ""score"": 100
    },
    {
      ""skill"": ""Distribution Substation"",
      ""score"": 80
    }
  ]
}",none
112,Electrical Engineering,"{
  ""skills"": [
    {""skill"": ""Microsft Office"", ""score"": 80},
    {""skill"": ""Excell"", ""score"": 80},
    {""skill"": ""Power Point"", ""score"": 80},
    {""skill"": ""Fire fighting"", ""score"": 100},
    {""skill"": ""Industrial Safety"", ""score"": 80}
  ]
}",none
113,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""People management skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Change management"",
      ""score"": 80
    },
    {
      ""skill"": ""Problem solving"",
      ""score"": 80
    },
    {
      ""skill"": ""Coordination"",
      ""score"": 80
    },
    {
      ""skill"": ""Analysis"",
      ""score"": 80
    },
    {
      ""skill"": ""Communication"",
      ""score"": 80
    },
    {
      ""skill"": ""Interpersonal skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Learning skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Organizing skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Stress management"",
      ""score"": 80
    },
    {
      ""skill"": ""Time management"",
      ""score"": 80
    },
    {
      ""skill"": ""Project management"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical engineering"",
      ""score"": 100
    },
    {
      ""skill"": ""Problem solving"",
      ""score"": 80
    },
    {
      ""skill"": ""Analysis"",
      ""score"": 80
    },
    {
      ""skill"": ""Communication"",
      ""score"": 80
    },
    {
      ""skill"": ""Interpersonal skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Learning skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Organizing skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Stress management"",
      ""score"": 80
    },
    {
      ""skill"": ""Time management"",
      ""score"": 80
    },
    {
      ""skill"": ""Project management"",
      ""score"": 80
    },
    {
      ""skill"": ""Travel willingness"",
      ""score"": 80
    },
    {
      ""skill"": ""Project management"",
      ""score"": 80
    },
    {
      ""skill"": ""Process engineering"",
      ""score"": 80
    },
    {
      ""skill"": ""Technical documentation"",
      ""score"": 80
    },
    {
      ""skill"": ""Estimation of projects"",
      ""score"": 80
    },
    {
      ""skill"": ""Motor control"",
      ""score"": 80
    },
    {
      ""skill"": ""Vendor communication"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical distribution"",
      ""score"": 80
    },
    {
      ""skill"": ""Panel installation"",
      ""score"": 80
    },
    {
      ""skill"": ""Commissioning"",
      ""score"": 80
    },
    {
      ""skill"": ""PLC programming"",
      ""score"": 80
    },
    {
      ""skill"": ""Instrumentation"",
      ""score"": 80
    },
    {
      ""skill"": ""Troubleshooting"",
      ""score"": 80
    },
    {
      ""skill"": ""Engineering services"",
      ""score"": 80
    },
    {
      ""skill"": ""Maintenance and operation"",
      ""score"": 80
    },
    {
      ""skill"": ""Mechanical maintenance"",
      ""score"": 80
    },
    {
      ""skill"": ""Testing and commissioning"",
      ""score"": 80
    },
    {
      ""skill"": ""Power plant maintenance"",
      ""score"": 80
    },
    {
      ""skill"": ""Root cause analysis"",
      ""score"": 80
    },
    {
      ""skill"": ""Budgeting"",
      ""score"": 80
    },
    {
      ""skill"": ""Cost control"",
      ""score"": 80
    },
    {
      ""skill"": ""Overhauling"",
      ""score"": 80
    },
    {
      ""skill"": ""Transformer maintenance"",
      ""score"": 80
    },
    {
      ""skill"": ""Protection systems"",
      ""score"": 80
    },
    {
      ""skill"": ""Maintenance systems"",
      ""score"": 80
    }
  ]
}",none
114,Electrical Engineering,"{
	""skills"": [
		{""skill"": ""People management skills"", ""score"": 80},
		{""skill"": ""Problem solving"", ""score"": 80},
		{""skill"": ""Coordination"", ""score"": 80},
		{""skill"": ""Analysis"", ""score"": 80},
		{""skill"": ""Communication"", ""score"": 80},
		{""skill"": ""Interpersonal skills"", ""score"": 80},
		{""skill"": ""Learning skills"", ""score"": 80},
		{""skill"": ""Organizing skills"", ""score"": 80},
		{""skill"": ""Stress management"", ""score"": 80},
		{""skill"": ""Time management"", ""score"": 80},
		{""skill"": ""Multitasking"", ""score"": 80},
		{""skill"": ""Project management"", ""score"": 80},
		{""skill"": ""Travel"", ""score"": 20},
		{""skill"": ""Electrical engineering"", ""score"": 100},
		{""skill"": ""Problem solving"", ""score"": 80},
		{""skill"": ""Coordination"", ""score"": 80},
		{""skill"": ""Analysis"", ""score"": 80},
		{""skill"": ""Communication"", ""score"": 80},
		{""skill"": ""Interpersonal skills"", ""score"": 80},
		{""skill"": ""Learning skills"", ""score"": 80},
		{""skill"": ""Organizing skills"", ""score"": 80},
		{""skill"": ""Stress management"", ""score"": 80},
		{""skill"": ""Time management"", ""score"": 80},
		{""skill"": ""Multitasking"", ""score"": 80},
		{""skill"": ""Project management"", ""score"": 80},
		{""skill"": ""Engineering design"", ""score"": 100},
		{""skill"": ""Technical specifications"", ""score"": 80},
		{""skill"": ""Process automation"", ""score"": 80},
		{""skill"": ""Estimation"", ""score"": 80},
		{""skill"": ""Vendor communication"", ""score"": 80},
		{""skill"": ""Power distribution"", ""score"": 80},
		{""skill"": ""Commissioning"", ""score"": 80},
		{""skill"": ""Troubleshooting"", ""score"": 80},
		{""skill"": ""PLC programming"", ""score"": 80},
		{""skill"": ""Field instrument calibration"", ""score"": 80},
		{""skill"": ""Engineering services"", ""score"": 80},
		{""skill"": ""Maintenance & Operation"", ""score"": 80},
		{""skill"": ""Supervising commissioning activities"", ""score"": 80},
		{""skill"": ""Mechanical maintenance"", ""score"": 80},
		{""skill"": ""Asst. Electrical Engineer"", ""score"": 80},
		{""skill"": ""Testing and Commissioning"", ""score"": 80},
		{""skill"": ""Predictive maintenance"", ""score"": 80},
		{""skill"": ""Root cause analysis"", ""score"": 80},
		{""skill"": ""Overhauling and maintenance"", ""score"": 80},
		{""skill"": ""Power & Distribution Transformer"", ""score"": 80},
		{""skill"": ""Monitoring plans/schedules"", ""score"": 80},
		{""skill"": ""Power monitoring"", ""score"": 80}
	]
}",none
115,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Electrical Machine"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical wiring"",
      ""score"": 80
    },
    {
      ""skill"": ""Solar power Plant"",
      ""score"": 100
    },
    {
      ""skill"": ""Distribution Substation"",
      ""score"": 80
    },
    {
      ""skill"": ""Transmission and Distribution Line Installation"",
      ""score"": 80
    },
    {
      ""skill"": ""Basic Computer"",
      ""score"": 20
    }
  ]
}",none
116,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Project management"",
      ""score"": 80
    },
    {
      ""skill"": ""Problem-solving"",
      ""score"": 80
    },
    {
      ""skill"": ""Communication"",
      ""score"": 80
    },
    {
      ""skill"": ""Interpersonal skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Time management"",
      ""score"": 80
    },
    {
      ""skill"": ""People management"",
      ""score"": 80
    },
    {
      ""skill"": ""Coordination"",
      ""score"": 80
    },
    {
      ""skill"": ""Analysis"",
      ""score"": 80
    },
    {
      ""skill"": ""Organizational skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Problem-solving"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical engineering"",
      ""score"": 100
    },
    {
      ""skill"": ""Automation engineering"",
      ""score"": 100
    },
    {
      ""skill"": ""Troubleshooting"",
      ""score"": 100
    },
    {
      ""skill"": ""Commissioning"",
      ""score"": 100
    },
    {
      ""skill"": ""Maintenance"",
      ""score"": 100
    },
    {
      ""skill"": ""Power distribution"",
      ""score"": 100
    },
    {
      ""skill"": ""Engineering services"",
      ""score"": 100
    }
  ]
}",none
117,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Electrical wiring"",
      ""score"": 80
    },
    {
      ""skill"": ""Solar power Plant"",
      ""score"": 100
    },
    {
      ""skill"": ""Distribution Substation"",
      ""score"": 80
    }
  ]
}",none
118,Electrical Engineering,"{
  ""skills"": [
    {""skill"": ""AutoCAD"", ""score"": 100},
    {""skill"": ""EPLAN"", ""score"": 80},
    {""skill"": ""SAP-ERP"", ""score"": 20},
    {""skill"": ""Project Engineering"", ""score"": 80},
    {""skill"": ""Interpersonal Skills"", ""score"": 80},
    {""skill"": ""English Fluency"", ""score"": 80},
    {""skill"": ""International Standards"", ""score"": 80},
    {""skill"": ""Electrical Design"", ""score"": 100},
    {""skill"": ""Project Management"", ""score"": 100}
  ]
}",none
119,Electrical Engineering,"{
  ""skills"": [
    {
      ""skill"": ""Electrical Machine"",
      ""score"": 80
    },
    {
      ""skill"": ""Electrical wiring"",
      ""score"": 80
    },
    {
      ""skill"": ""Solar power Plant Installation"",
      ""score"": 100
    },
    {
      ""skill"": ""Maintenance of Solar power Plant"",
      ""score"": 80
    },
    {
      ""skill"": ""Distribution Substation Installation"",
      ""score"": 80
    },
    {
      ""skill"": ""Transmission and Distribution Line Installation"",
      ""score"": 80
    }
  ]
}",none
120,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python"",
      ""score"": 80
    },
    {
      ""skill"": ""MySQL"",
      ""score"": 20
    },
    {
      ""skill"": ""C++"",
      ""score"": 20
    }
  ]
}",none
121,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python"",
      ""score"": 80
    },
    {
      ""skill"": ""Django"",
      ""score"": 80
    },
    {
      ""skill"": ""CSS"",
      ""score"": 80
    },
    {
      ""skill"": ""HTML"",
      ""score"": 80
    },
    {
      ""skill"": ""MySQL"",
      ""score"": 80
    },
    {
      ""skill"": ""RESTful Web Services"",
      ""score"": 60
    },
    {
      ""skill"": ""JSON"",
      ""score"": 60
    },
    {
      ""skill"": ""Unix"",
      ""score"": 40
    },
    {
      ""skill"": ""Mongodb"",
      ""score"": 40
    },
    {
      ""skill"": ""Version Control"",
      ""score"": 40
    },
    {
      ""skill"": ""Agile"",
      ""score"": 80
    },
    {
      ""skill"": ""Scrum"",
      ""score"": 80
    },
    {
      ""skill"": ""Web Services (REST)"",
      ""score"": 60
    },
    {
      ""skill"": ""Github"",
      ""score"": 60
    },
    {
      ""skill"": ""Jira"",
      ""score"": 60
    },
    {
      ""skill"": ""SQLAlchemy"",
      ""score"": 40
    },
    {
      ""skill"": ""Urllib"",
      ""score"": 40
    }
  ]
}",none
122,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python development"",
      ""score"": 80
    },
    {
      ""skill"": ""Python - MongoDB"",
      ""score"": 80
    },
    {
      ""skill"": ""Python - MySql"",
      ""score"": 80
    },
    {
      ""skill"": ""Python Cache & Memoization"",
      ""score"": 80
    },
    {
      ""skill"": ""Python GIT"",
      ""score"": 80
    },
    {
      ""skill"": ""Python PWS (Pivotal Web Service - Cloud Foundry)"",
      ""score"": 80
    },
    {
      ""skill"": ""M3/Movex ERP development"",
      ""score"": 80
    },
    {
      ""skill"": ""AS400 development of Movex/M3 ERP"",
      ""score"": 80
    },
    {
      ""skill"": ""Stream Server development of Movex/M3 ERP"",
      ""score"": 80
    },
    {
      ""skill"": ""M3 Java of Movex/M3 ERP"",
      ""score"": 80
    },
    {
      ""skill"": ""RPG/400"",
      ""score"": 80
    },
    {
      ""skill"": ""DB2/400"",
      ""score"": 80
    },
    {
      ""skill"": ""CL/400"",
      ""score"": 80
    },
    {
      ""skill"": ""SQL/400"",
      ""score"": 80
    },
    {
      ""skill"": ""German A1 Level"",
      ""score"": 20
    }
  ]
}",none
123,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python Developer"",
      ""score"": 100
    },
    {
      ""skill"": ""Computer Science"",
      ""score"": 80
    }
  ]
}",none
124,Python Developer,"{
  ""skills"": [
    {""skill"": ""Python"", ""score"": 100},
    {""skill"": ""Flask"", ""score"": 80},
    {""skill"": ""Restful"", ""score"": 80},
    {""skill"": ""Numpy"", ""score"": 20},
    {""skill"": ""MongoDB"", ""score"": 100},
    {""skill"": ""MySQL"", ""score"": 100},
    {""skill"": ""AS/400"", ""score"": 100},
    {""skill"": ""Java"", ""score"": 80},
    {""skill"": ""Stream serve"", ""score"": 80}
  ]
}",none
125,Python Developer,"{
  ""skills"": [
    {""skill"": ""Python"", ""score"": 80},
    {""skill"": ""Tensorflow"", ""score"": 0},
    {""skill"": ""Numpy"", ""score"": 0},
    {""skill"": ""C"", ""score"": 0},
    {""skill"": ""C++"", ""score"": 20},
    {""skill"": ""MySQL"", ""score"": 20},
    {""skill"": ""Ubuntu"", ""score"": 0},
    {""skill"": ""Fedora"", ""score"": 0},
    {""skill"": ""Cent OS"", ""score"": 0},
    {""skill"": ""Windows"", ""score"": 0}
  ]
}",none
126,Python Developer,"{
	""skills"": [{
			""skill"": ""Python Development (MongoDB/MySQL)"",
			""score"": 100
		},
		{
			""skill"": ""AS/400 development"",
			""score"": 100
		},
		{
			""skill"": ""Stream Server development of Movex/M3 ERP"",
			""score"": 100
		},
		{
			""skill"": ""M3 Java of Movex/M3 ERP"",
			""score"": 100
		},
		{
			""skill"": ""Python Flask"",
			""score"": 80
		},
		{
			""skill"": ""Python Restful API development"",
			""score"": 80
		},
		{
			""skill"": ""Python"",
			""score"": 80
		},
		{
			""skill"": ""MySQL"",
			""score"": 80
		},
		{
			""skill"": ""Debugging and Testing based on Python and AS/400"",
			""score"": 80
		},
		{
			""skill"": ""German Language Proficiency (A1 Level)"",
			""score"": 80
		},
		{
			""skill"": ""Agile Methodology"",
			""score"": 80
		},
		{
			""skill"": ""SDLC (Software Development Life Cycle)"",
			""score"": 80
		},
		{
			""skill"": ""Communication skills"",
			""score"": 80
		},
		{
			""skill"": ""Interpersonal skills"",
			""score"": 80
		},
		{
			""skill"": ""Java"",
			""score"": 20
		},
		{
			""skill"": ""HTML, CSS"",
			""score"": 20
		}
	]
}",none
127,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python scripting"",
      ""score"": 80
    },
    {
      ""skill"": ""Programming"",
      ""score"": 80
    },
    {
      ""skill"": ""Developing"",
      ""score"": 80
    },
    {
      ""skill"": ""HTML"",
      ""score"": 20
    },
    {
      ""skill"": ""Python library"",
      ""score"": 100
    },
    {
      ""skill"": ""MySQL"",
      ""score"": 80
    },
    {
      ""skill"": ""Django"",
      ""score"": 80
    },
    {
      ""skill"": ""Web scraping"",
      ""score"": 80
    }
  ]
}",none
128,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python scripting"",
      ""score"": 80
    },
    {
      ""skill"": ""Programming"",
      ""score"": 80
    },
    {
      ""skill"": ""mysql"",
      ""score"": 80
    },
    {
      ""skill"": ""Django"",
      ""score"": 80
    },
    {
      ""skill"": ""HTML"",
      ""score"": 20
    },
    {
      ""skill"": ""Web scrapping"",
      ""score"": 80
    },
    {
      ""skill"": ""Python library (numpy, pandas, matplotlib, requests, beautiful soup)"",
      ""score"": 80
    },
    {
      ""skill"": ""C"",
      ""score"": 20
    },
    {
      ""skill"": ""C++"",
      ""score"": 20
    },
    {
      ""skill"": ""Java"",
      ""score"": 20
    }
  ]
}",none
129,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python scripting"",
      ""score"": 80
    },
    {
      ""skill"": ""Python development"",
      ""score"": 80
    },
    {
      ""skill"": ""Frontend development (HTML)"",
      ""score"": 20
    },
    {
      ""skill"": ""Python library (Numpy, Pandas, Matplotlib, Requests, Beautiful Soup)"",
      ""score"": 80
    },
    {
      ""skill"": ""MySQL"",
      ""score"": 80
    },
    {
      ""skill"": ""Django"",
      ""score"": 80
    },
    {
      ""skill"": ""Web scraping"",
      ""score"": 80
    },
    {
      ""skill"": ""C"",
      ""score"": 20
    },
    {
      ""skill"": ""C++"",
      ""score"": 20
    },
    {
      ""skill"": ""Java"",
      ""score"": 20
    },
    {
      ""skill"": ""GUI development (Tk, Java)"",
      ""score"": 20
    },
    {
      ""skill"": ""MS Excel"",
      ""score"": 0
    },
    {
      ""skill"": ""MS Office"",
      ""score"": 0
    },
    {
      ""skill"": ""MS Power Point"",
      ""score"": 0
    }
  ]
}",none
130,Python Developer,"{
	""skills"": [{
			""skill"": ""Python scripting"",
			""score"": 100
		},
		{
			""skill"": ""Programming"",
			""score"": 80
		},
		{
			""skill"": ""Developing"",
			""score"": 80
		},
		{
			""skill"": ""Frontend"",
			""score"": 20
		},
		{
			""skill"": ""HTML"",
			""score"": 80
		},
		{
			""skill"": ""Python library"",
			""score"": 100
		},
		{
			""skill"": ""Numpy"",
			""score"": 80
		},
		{
			""skill"": ""Pandas"",
			""score"": 80
		},
		{
			""skill"": ""Matplotlib"",
			""score"": 80
		},
		{
			""skill"": ""Requests"",
			""score"": 80
		},
		{
			""skill"": ""Beautiful Soup"",
			""score"": 80
		},
		{
			""skill"": ""MySQL"",
			""score"": 80
		},
		{
			""skill"": ""Django"",
			""score"": 80
		},
		{
			""skill"": ""Web scrapping"",
			""score"": 80
		}
	]
}",none
131,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python"",
      ""score"": 100
    },
    {
      ""skill"": ""MySQL"",
      ""score"": 80
    },
    {
      ""skill"": ""C++"",
      ""score"": 20
    }
  ]
}",none
132,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python"",
      ""score"": 80
    },
    {
      ""skill"": ""Database"",
      ""score"": 20
    },
    {
      ""skill"": ""MYSQL"",
      ""score"": 20
    },
    {
      ""skill"": ""DJANGO"",
      ""score"": 80
    },
    {
      ""skill"": ""HTML5"",
      ""score"": 20
    },
    {
      ""skill"": ""REST API"",
      ""score"": 20
    },
    {
      ""skill"": ""OpenCV"",
      ""score"": 80
    },
    {
      ""skill"": ""PIL"",
      ""score"": 80
    },
    {
      ""skill"": ""Numpy"",
      ""score"": 80
    },
    {
      ""skill"": ""Git"",
      ""score"": 80
    }
  ]
}",none
133,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python development"",
      ""score"": 80
    },
    {
      ""skill"": ""Python - MongoDB"",
      ""score"": 80
    },
    {
      ""skill"": ""Python - MySql"",
      ""score"": 80
    },
    {
      ""skill"": ""Python Cache & Memoization"",
      ""score"": 80
    },
    {
      ""skill"": ""Python GIT"",
      ""score"": 80
    },
    {
      ""skill"": ""Python PWS (Pivotal Web Service - Cloud Foundry)"",
      ""score"": 80
    },
    {
      ""skill"": ""M3/Movex ERP development"",
      ""score"": 80
    },
    {
      ""skill"": ""AS400 development of Movex/M3 ERP"",
      ""score"": 80
    },
    {
      ""skill"": ""Stream Server development of Movex/M3 ERP"",
      ""score"": 80
    },
    {
      ""skill"": ""RPG/400, CL/400, ILE RPG, ILE CL, DB2/400, QUERY400 and SQL/400"",
      ""score"": 80
    },
    {
      ""skill"": ""Flask"",
      ""score"": 20
    },
    {
      ""skill"": ""Restful API"",
      ""score"": 20
    }
  ]
}",none
